id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2650231,Rental unit in Stockholm · ★4.96 · 2 bedrooms · 2 beds · 1 bath,13566516,Ella,,Södermalms,59.3201,18.05927,Entire home/apt,1900,3,29,2023-06-08,0.39,1,24,9,
2668289,Rental unit in JOHANNESHOV · ★4.77 · 2 bedrooms · 3 beds · 1 bath,13658686,Elin,,Södermalms,59.30371,18.09832,Entire home/apt,1058,4,76,2023-06-25,0.69,1,6,8,
2682351,Rental unit in Stockholm · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,13731960,David,,Norrmalms,59.34708,18.04624,Private room,617,4,128,2023-06-27,1.15,1,12,15,
2695984,Rental unit in Stockholm · ★4.72 · 1 bedroom · 1 bed · 1 bath,13799080,Evelyn,,Södermalms,59.30755,18.08037,Entire home/apt,999,3,169,2019-11-03,1.52,1,245,0,
2715352,Rental unit in Stockholm · ★4.89 · 2 bedrooms · 4 beds · 1.5 baths,13894935,Lina,,Södermalms,59.31951,18.03471,Entire home/apt,1900,3,42,2023-05-21,0.38,1,5,7,
2729363,Home in Bromma · ★New · 6 bedrooms · 7 beds · 2 baths,13967715,Eric,,Bromma,59.33831894360351,17.966414450750715,Entire home/apt,3300,3,0,,,1,126,0,
2812410,Rental unit in Stockholm · ★4.18 · 1 bedroom · 1 bed · 1 bath,13609159,A,,Norrmalms,59.33674,18.06009,Entire home/apt,950,5,21,2017-02-10,0.19,2,339,0,
2845289,Villa in Bromma · 4 bedrooms · 4 beds · 2 baths,14551832,Marcus,,Bromma,59.32577896118164,17.931291580200195,Entire home/apt,2500,2,2,2023-05-28,0.17,1,323,2,
2852016,Home in Stockholm · ★4.20 · 6 bedrooms · 5 beds · 2 baths,14583146,Gustav,,Älvsjö,59.27538,17.97923,Entire home/apt,1493,6,6,2016-03-16,0.05,1,27,0,
2856241,Rental unit in Stockholm · ★4.95 · 4 bedrooms · 5 beds · 2 baths,14602075,Malin,,Norrmalms,59.33725,18.05207,Entire home/apt,2794,2,66,2023-06-27,0.60,1,1,9,
2917399,Rental unit in Stockholm · ★5.0 · 4 bedrooms · 5 beds · 1 bath,679557,Philo And Lars,,Södermalms,59.30884,18.0841,Entire home/apt,1510,4,5,2023-06-22,0.05,1,1,2,
2951723,Rental unit in Stockholm · ★4.57 · 1 bedroom · 1 bed · 1 bath,2718297,Linda,,Södermalms,59.31678,18.04136,Entire home/apt,1200,5,7,2016-02-13,0.07,1,28,0,
2995648,Rental unit in Stockholm · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,8098890,Robin,,Södermalms,59.31512,18.06252,Entire home/apt,2555,3,166,2023-06-27,1.50,20,30,60,
3008038,Rental unit in Stockholm · ★4.84 · 2 bedrooms · 4 beds · 1 bath,4306005,Fredrik,,Södermalms,59.30812,18.06417,Entire home/apt,2800,3,45,2023-06-19,0.41,1,282,5,
3023612,Guesthouse in Älvsjö · 1 bedroom · 1 bed · 1 private bath,8483582,Tommy,,Älvsjö,59.27691,18.00104,Private room,1200,2,2,2023-05-13,1.07,1,365,2,
3036666,Home in Stockholm · ★4.91 · 2 bedrooms · 3 beds · 1 bath,1371383,David,,Östermalms,59.3217,18.15343,Entire home/apt,2647,7,11,2019-08-08,0.10,1,199,0,
3039106,Rental unit in Stockholm County · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,6790299,Magnus,,Norrmalms,59.34316,18.04366,Entire home/apt,2350,5,34,2023-04-15,0.31,1,7,6,
3092308,Condo in Stockholm · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,4736776,Björn,,Hägersten-Liljeholmens,59.31377,18.01204,Private room,650,2,126,2023-06-25,1.14,2,46,5,
3101290,Villa in Enskede · ★5.0 · 3 bedrooms · 6 beds · 2 baths,14369794,Anna,,Farsta,59.26879,18.07823,Entire home/apt,2200,6,15,2022-08-03,0.15,1,225,1,
3108437,Rental unit in Stockholm  · ★3.91 · 1 bedroom · 2 beds · 2 shared baths,8387566,Mats,,Hägersten-Liljeholmens,59.30472,17.97565,Private room,412,7,11,2022-06-05,0.10,4,272,0,
3113785,Rental unit in Stockholm · ★4.62 · 2 bedrooms · 1 bed · 1 shared bath,9192286,Askar,,Skärholmens,59.29722,17.942,Private room,650,1,71,2017-11-04,0.64,1,0,0,
3132733,Home in Stockholm · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,15907809,Emma & Alex,,Bromma,59.32445,17.93222,Entire home/apt,2943,7,11,2022-07-27,0.11,1,4,2,
3135540,Rental unit in Stockholm · ★4.75 · 2 bedrooms · 3 beds · 1.5 baths,15921456,Jelena,,Södermalms,59.31742,18.07368,Entire home/apt,1950,7,8,2022-08-16,0.08,1,11,3,
3137206,Rental unit in Stockholm · ★4.86 · 3 bedrooms · 3 beds · 1 bath,15928933,Caroline,,Södermalms,59.31686,18.04892,Entire home/apt,3500,3,7,2023-06-05,0.11,1,223,3,
3140976,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,15276118,Ida,,Södermalms,59.31655,18.05124,Private room,800,2,0,,,1,352,0,
3146273,Rental unit in Stockholm · ★4.72 · 2 bedrooms · 2 beds · 1 bath,7992944,Elias,,Norrmalms,59.34044,18.03928,Entire home/apt,3200,5,18,2019-10-06,0.16,1,13,0,
3195118,Condo in Stockholm · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,16195157,Anna & Björn +Hugo & Filip,,Kungsholmens,59.32778,18.03946,Entire home/apt,2900,5,41,2022-08-14,0.41,1,3,4,
3217537,Rental unit in Östermalm · ★New · 4 bedrooms · 1 bed · 3 baths,5514914,Daniel,,Östermalms,59.34545438776839,18.10905543278046,Entire home/apt,12143,7,0,,,1,221,0,
3217846,Rental unit in Stockholm · ★4.87 · 1 bedroom · 2 beds · 1 bath,779648,Maria,,Farsta,59.27781,18.07273,Entire home/apt,967,2,15,2023-06-28,0.14,1,4,4,
3248936,Rental unit in Stockholm · ★4.75 · 3 bedrooms · 4 beds · 1 bath,13482209,Carina,,Södermalms,59.30386,18.09418,Entire home/apt,1700,2,5,2016-05-15,0.05,1,180,0,
3259719,Rental unit in Stockholm · ★4.86 · 3 bedrooms · 3 beds · 1 bath,16485609,Arvid,,Södermalms,59.31368,18.09296,Entire home/apt,2000,5,17,2018-08-15,0.17,1,0,0,
3273835,Rental unit in Stockholm · ★New · 4 bedrooms · 6 beds · 2 baths,16554746,Sandra,,Södermalms,59.31687,18.03622,Entire home/apt,2300,3,0,,,1,75,0,
3277477,Rental unit in Stockholm · ★4.62 · 1 bedroom · 8 beds · 1 bath,4380521,Joakim,,Norrmalms,59.33595,18.05487,Entire home/apt,2829,1,81,2023-06-17,0.76,3,264,16,
3282058,Loft in Stockholm · ★4.76 · 3 bedrooms · 5 beds · 2 baths,803940,Kalle & Josefine,,Södermalms,59.30588,18.07516,Entire home/apt,4212,3,49,2023-06-19,0.45,2,29,4,
3317337,Rental unit in Stockholm · ★4.67 · 3 bedrooms · 3 beds · 1 bath,10692460,Henrik,,Södermalms,59.323811,18.071344,Entire home/apt,4286,3,33,2023-06-19,0.30,3,21,1,
3322916,Rental unit in Stockholm · ★4.55 · 2 bedrooms · 3 beds · 1 bath,16776647,Ricky,,Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100,3,114,2023-06-23,1.05,1,4,17,
3332427,Rental unit in Stockholm · ★4.89 · 1 bedroom · 2 beds · 1 bath,10692460,Henrik,,Södermalms,59.32381,18.07134,Entire home/apt,1800,2,87,2023-06-21,1.40,3,189,55,
3333022,Townhouse in Stockholm · ★4.71 · 4 bedrooms · 4 beds · 2.5 baths,4268339,Kristina,,Hägersten-Liljeholmens,59.30603,17.9731,Entire home/apt,1700,4,14,2023-06-27,0.13,1,8,1,
3339466,Rental unit in Stockholm · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,16856777,Gustaf,,Kungsholmens,59.33265,18.01518,Entire home/apt,1200,5,12,2020-02-08,0.14,1,9,0,
3356191,Rental unit in Norrmalm · ★New · 1 bedroom · 1 bed · 1 bath,16279647,Henrik,,Norrmalms,59.3440083,18.0357972,Entire home/apt,900,1,0,,,2,140,0,
3392956,Condo in Stockholm · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,16677144,Fredrik,,Skarpnäcks,59.2887,18.1198,Private room,295,120,76,2023-06-07,0.70,1,186,2,
3400159,Home in Stockholm · ★5.0 · 5 bedrooms · 4 beds · 2 baths,17149641,Madeleine,,Älvsjö,59.27285,17.96317,Entire home/apt,3500,5,7,2022-08-15,0.07,1,292,4,
3401343,Rental unit in Stockholm · ★4.33 · 1 bedroom · 2 beds · 1 bath,11266792,Linnea,,Södermalms,59.3162,18.04021,Entire home/apt,650,1,6,2022-08-27,0.08,1,0,1,
3401995,Condo in Kungsholmen · 3 bedrooms · 4 beds · 1 bath,17151971,Anna,,Kungsholmens,59.31936,17.98259,Entire home/apt,1300,1,0,,,1,356,0,
3410275,Rental unit in ÅRSTA · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,16809440,Monica,,Enskede-Årsta-Vantörs,59.30232,18.04689,Private room,484,1,77,2023-06-18,0.70,1,14,9,
3417805,Rental unit in Gröndal · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,17231775,Jane,,Hägersten-Liljeholmens,59.31602,18.01264,Private room,490,2,205,2023-06-22,3.19,1,71,53,
3422549,Rental unit in Stockholm · ★4.17 · 1 bedroom · 1 bed · 1 bath,17251325,Nicole,,Södermalms,59.31693,18.04438,Entire home/apt,1153,3,6,2022-08-31,0.06,1,338,1,
3439208,Rental unit in Hägersten · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,2877752,Martin,,Hägersten-Liljeholmens,59.30765,17.99767,Private room,500,2,29,2023-05-11,0.46,1,0,1,
3456230,Rental unit in Stockholm · ★5.0 · 3 bedrooms · 3 beds · 1 bath,15071959,Anna,,Hägersten-Liljeholmens,59.30581,18.02852,Entire home/apt,1045,4,5,2019-08-06,0.05,1,0,0,
3471610,Rental unit in Stockholm · ★4.88 · 2 bedrooms · 4 beds · 1 bath,17412048,Elinor,,Norrmalms,59.3455,18.05449,Entire home/apt,1607,3,8,2023-06-26,0.08,1,239,3,
3475703,Rental unit in Stockholm · ★4.89 · 1 bedroom · 2 beds · 1 bath,8121403,Ebba,,Södermalms,59.30833,18.06696,Entire home/apt,900,2,27,2022-08-21,0.25,1,280,1,
3501347,Rental unit in Stockholm · ★4.88 · 1 bedroom · 1 bed · 1 bath,17437011,Malin,,Norrmalms,59.34202,18.0289,Entire home/apt,2359,30,11,2018-08-31,0.11,1,42,0,
3512239,Rental unit in Stockholm · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,4544741,Åsa,,Hägersten-Liljeholmens,59.30154,18.00838,Entire home/apt,1700,4,4,2019-08-02,0.04,1,0,0,
3570773,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,107502,Anna,,Södermalms,59.30759,18.08946,Entire home/apt,415,150,0,,,1,0,0,
3662248,Rental unit in Stockholm · ★4.56 · 1 bedroom · 2 beds · 1 bath,18563244,Stefan,,Kungsholmens,59.32998,18.00232,Private room,3500,1,10,2016-09-04,0.09,1,364,0,
3676773,Rental unit in Södermalm · ★New · 1 bedroom · 2 beds · 1 shared bath,18674130,Charlotte,,Södermalms,59.317046531199004,18.050451144839528,Private room,900,1,0,,,1,319,0,
3682307,Rental unit in Stockholm · ★4.83 · 2 bedrooms · 4 beds · 1 bath,18719400,Ingun,,Södermalms,59.30894,18.08553,Entire home/apt,1843,6,41,2023-06-19,0.38,1,10,5,
3695394,Cabin in Stockholm · ★4.92 · 1 bedroom · 3 beds · 1 bath,9149554,Lena,,Enskede-Årsta-Vantörs,59.27535,18.03203,Entire home/apt,1200,4,65,2023-06-14,0.60,1,10,15,
3709938,Rental unit in Stockholm · ★4.84 · 1 bedroom · 2 beds · 1 bath,18720954,Maria And Family,,Norrmalms,59.32776,18.07586,Entire home/apt,1200,5,117,2023-06-17,1.08,1,0,16,
3754208,Rental unit in Stockholm · ★4.97 · 1 bedroom · 1 bed · 1 bath,7626050,Erik,,Södermalms,59.32387,18.06933,Entire home/apt,1680,28,35,2022-11-15,0.37,1,51,4,
3770117,Rental unit in Stockholm · ★4.98 · 1 bedroom · 1 bed · 1 bath,8778421,Elsa,,Södermalms,59.31089,18.08162,Entire home/apt,1400,3,85,2022-11-21,0.79,1,0,7,
3869021,Loft in Stockholm · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,2537136,Jakob,,Södermalms,59.31826,18.03141,Entire home/apt,4450,6,24,2023-04-11,0.23,1,40,5,
3875790,Rental unit in Stockholm · ★4.67 · 3 bedrooms · 3 beds · 2 baths,20026190,Malin,,Södermalms,59.31597,18.04632,Entire home/apt,2857,5,9,2017-01-11,0.08,1,33,0,
3889724,Home in Stockholm · ★4.89 · 1 bedroom · 1 bed · 1 bath,12146440,Therese,,Södermalms,59.31617,18.08942,Entire home/apt,1100,5,133,2023-06-26,1.24,1,24,15,
3892223,Rental unit in Stockholm · ★4.97 · 1 bedroom · 2 beds · 1 private bath,6422311,Christian,,Norrmalms,59.34011,18.03048,Private room,635,28,36,2019-09-29,0.33,2,233,0,
3914663,Loft in Stockholm · 3 bedrooms · 3 beds · 1.5 baths,20276258,Mia,,Norrmalms,59.34229,18.03599,Entire home/apt,4000,5,0,,,1,357,0,
3933634,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,20381576,Richard,,Östermalms,59.33787,18.07866,Entire home/apt,887,500,3,2015-09-12,0.03,1,180,0,
3955249,Home in Stockholm/Älvsjö · ★4.08 · 3 bedrooms · 5 beds · 1 bath,1554143,Anitta,,Älvsjö,59.27829,17.9923,Entire home/apt,2500,3,12,2020-02-10,0.12,2,364,0,
3964741,Rental unit in Stockholm · ★4.48 · 1 bedroom · 2 beds · 1 bath,20548763,André,,Kungsholmens,59.33054,18.00411,Entire home/apt,1040,2,74,2020-03-08,0.88,1,1,0,
4006098,Condo in Stockholm · ★4.71 · 3 bedrooms · 8 beds · 2 baths,20771505,Anna,,Hägersten-Liljeholmens,59.30272,18.0053,Entire home/apt,2400,3,81,2023-01-01,0.77,1,53,7,
4027340,Home in Stockholm · ★4.69 · 4 bedrooms · 4 beds · 2 baths,4068175,Florence,,Hägersten-Liljeholmens,59.30263,17.95194,Entire home/apt,2942,7,17,2022-07-31,0.16,1,7,2,
4046666,Rental unit in Stockholm · ★4.99 · 2 bedrooms · 3 beds · 1.5 baths,3691991,Espen,,Norrmalms,59.33839,18.06491,Entire home/apt,1975,4,98,2023-05-22,0.92,1,197,11,
4163302,Rental unit in Stockholm · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,8774397,Björn,,Östermalms,59.33964,18.08023,Entire home/apt,2800,2,62,2022-09-26,0.82,1,0,2,
4194834,Condo in Stockholm · ★5.0 · 1 bedroom · 2 beds · 1 bath,21762699,Madeleine,,Skarpnäcks,59.28635,18.11015,Entire home/apt,586,3,7,2022-09-18,0.12,1,2,2,
4196702,Rental unit in Stockholm · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,21771376,John,,Södermalms,59.31398,18.08415,Entire home/apt,600,2,56,2020-11-23,0.78,1,0,0,
4223275,Condo in Stockholm · ★4.94 · 1 bedroom · 2 beds · 1 bath,21917357,Sue,,Östermalms,59.34632,18.11412,Entire home/apt,1156,3,18,2022-04-08,0.17,1,0,0,
4224411,Rental unit in Stockholm · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,7275386,Ewa,,Kungsholmens,59.3346,18.03524,Private room,525,1,126,2023-06-25,1.23,1,216,30,
4240215,Home in Stockholm · 4 bedrooms · 5 beds · 2 baths,22003025,Sofia,,Enskede-Årsta-Vantörs,59.2797,18.07888,Entire home/apt,2500,7,1,2016-07-30,0.01,1,58,0,
4266112,Guesthouse in Stockholm · ★4.49 · 1 bedroom · 2 beds · 1 bath,22145903,Krister,,Älvsjö,59.26784,17.98297,Entire home/apt,753,5,56,2023-06-23,0.60,1,63,9,
4274300,Rental unit in Stockholm · ★4.80 · Studio · 1 bed · 1 bath,222520,Robert Mattias,,Södermalms,59.31827,18.02978,Entire home/apt,812,5,89,2020-11-01,1.04,1,0,0,
4317025,Rental unit in Stockholm · ★5.0 · 2 bedrooms · 1 bed · 1 bath,22407158,Medet,,Farsta,59.27354,18.07057,Entire home/apt,3500,1,6,2016-04-11,0.06,1,365,0,
4345037,Home in Stockholm · ★4.90 · 5 bedrooms · 6 beds · 3 baths,22557404,Sophia,,Bromma,59.32913,17.97592,Entire home/apt,4000,4,42,2022-08-03,0.44,1,112,4,
4382134,Condo in Stockholm · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,22752322,Petra,,Södermalms,59.30637,18.10411,Entire home/apt,2500,3,39,2023-01-01,0.38,1,68,2,
4442117,Rental unit in Stockholm · ★4.50 · 2 bedrooms · 6 beds · 1 bath,23057084,Qui,,Norrmalms,59.34759,18.06194,Entire home/apt,1700,1,37,2023-06-04,0.38,2,352,6,
4490742,Rental unit in Stockholm · ★4.82 · Studio · 2 beds · 1 bath,12834413,Jens,,Södermalms,59.31725,18.02749,Entire home/apt,850,7,108,2022-08-26,1.03,2,89,6,
4510223,Rental unit in Stockholm · ★4.33 · 1 bedroom · 1 bed · 1 bath,9387119,Layla,,Södermalms,59.31578,18.08451,Entire home/apt,900,20,36,2023-05-21,0.38,1,33,4,
4510321,Rental unit in Stockholm · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,21776338,Therese,,Östermalms,59.33872,18.06916,Entire home/apt,2370,4,8,2019-08-04,0.08,1,12,0,
4560935,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,7735109,Tove,,Södermalms,59.31918,18.07291,Entire home/apt,899,3,3,2016-11-07,0.03,1,0,0,
4567286,Rental unit in Stockholm · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,23674901,Ani,,Kungsholmens,59.331,18.03945,Private room,964,3,22,2022-12-18,0.21,1,0,3,
4591467,Rental unit in Stockholm · ★4.88 · 3 bedrooms · 6 beds · 2 baths,23773283,Ann-Sofi,,Norrmalms,59.32953,18.06258,Entire home/apt,1450,1,9,2016-01-03,0.09,1,0,0,
4595163,Rental unit in Stockholm · ★4.92 · 1 bedroom · 2 beds · 1 bath,1151067,Alexander,,Östermalms,59.33707,18.08795,Entire home/apt,2040,2,64,2023-06-09,1.26,1,27,16,
4683232,Condo in Stockholm · ★4.94 · 8 bedrooms · 1 bed · 1 bath,24335142,Josefin,,Södermalms,59.314,18.08391,Entire home/apt,1429,3,101,2023-06-22,1.00,1,18,10,
4723486,Rental unit in Stockholm · ★4.87 · 1 bedroom · 1 bed · 1 bath,6437888,Jezzica,,Södermalms,59.314404,18.081444,Entire home/apt,2200,2,67,2023-03-26,0.68,1,4,10,
4736291,Rental unit in Stockholm · ★4.94 · 1 bedroom · 1 bed · 1 bath,24451565,Karin,,Norrmalms,59.34921,18.05905,Entire home/apt,5000,2,18,2023-05-11,0.17,1,89,1,
4760460,Rental unit in Stockholm · ★4.91 · 4 bedrooms · 5 beds · 2 baths,24563562,Cecilia And Anders,,Södermalms,59.307,18.09623,Entire home/apt,4900,1,67,2018-11-03,0.66,1,0,0,
4808886,Condo in Södermalm · ★4.60 · 2 bedrooms · 3 beds · 1 bath,24768573,Anna,,Södermalms,59.31982,18.03371,Entire home/apt,1400,5,5,2023-06-29,0.44,1,6,5,
4831733,Rental unit in Stockholm · ★4.78 · Studio · 1 bed · 1 bath,24872682,Frida,,Södermalms,59.3185,18.02484,Entire home/apt,765,3,58,2022-09-18,0.57,1,0,3,
4835250,Rental unit in Stockholm · ★4.95 · 1 bedroom · 1 bed · 1 bath,24889124,Isabela,,Hägersten-Liljeholmens,59.31182,18.02421,Entire home/apt,990,15,61,2021-04-30,0.71,1,12,0,
4839907,Rental unit in Stockholm · ★4.82 · 2 bedrooms · 3 beds · 1.5 baths,24907465,Marcella,,Enskede-Årsta-Vantörs,59.29876,18.05582,Private room,544,4,12,2023-01-06,0.19,1,0,1,
4869342,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,5829710,Eric,,Hägersten-Liljeholmens,59.30512,17.99388,Entire home/apt,1198,3,4,2017-06-02,0.04,1,347,0,
4984631,Rental unit in Stockholm / Bandhagen · ★5.0 · 2 bedrooms · 4 beds · 1 bath,5974065,Anna,,Enskede-Årsta-Vantörs,59.26592,18.05942,Entire home/apt,820,5,6,2019-07-21,0.07,1,64,0,
5002095,Rental unit in Bromma · ★4.75 · 1 bedroom · 2 beds · 1 bath,25794487,Sören,,Bromma,59.3189,17.96152,Entire home/apt,800,3,32,2022-07-22,0.38,2,0,2,
5040401,Rental unit in Stockholm · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,25923051,Eva,,Norrmalms,59.33836,18.05618,Private room,1289,1,97,2023-06-18,0.96,1,61,6,
5044485,Condo in Stockholm · ★4.29 · 2 bedrooms · 3 beds · 1 bath,26043221,Johan,,Södermalms,59.31421,18.06262,Entire home/apt,1009,3,52,2023-06-26,0.52,1,90,2,
5114108,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,26424883,Marco,,Kungsholmens,59.333655015638435,18.015695867669606,Private room,786,1,35,2023-06-24,0.61,1,4,12,
5117906,Condo in Stockholm · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,26423576,Patrik,,Bromma,59.34482,17.8878,Private room,667,2,28,2023-06-10,0.29,1,138,10,
5135270,Condo in Stockholm · ★4.92 · 2 bedrooms · 3 beds · 1 bath,26545864,Conny,,Södermalms,59.31857,18.03696,Entire home/apt,1152,4,90,2023-06-25,0.90,1,3,12,
5143979,Rental unit in Stockholm · ★5.0 · 1 bedroom · 3 beds · 1 bath,23057084,Qui,,Norrmalms,59.34893,18.06105,Private room,950,1,8,2023-05-02,0.08,2,364,1,
5147517,Home in Stockholm · ★5.0 · 3 bedrooms · 4 beds · 2 baths,26614020,Björn,,Farsta,59.27164,18.0876,Entire home/apt,3014,4,4,2019-08-27,0.08,1,1,0,
5187179,Rental unit in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,26831560,Linda,,Södermalms,59.31369782403005,18.063290187588148,Private room,850,4,7,2023-06-16,1.33,3,116,7,
5211276,Rental unit in Stockholm · ★4.75 · 1 bedroom · 2 beds · 1 bath,26958984,Eva Vilda,,Södermalms,59.31534,18.0347,Entire home/apt,2500,3,4,2016-11-09,0.04,1,358,0,
5279090,Townhouse in Hässelby · ★4.94 · 4 bedrooms · 5 beds · 2 baths,16172668,Johan,,Hässelby-Vällingby,59.37677,17.79983,Entire home/apt,1414,2,36,2022-01-02,0.36,1,124,0,
5283346,Rental unit in Stockholm · 1 bedroom · 1 bed · 1 bath,27353732,Kajsa,,Södermalms,59.30721,18.08785,Entire home/apt,3000,1,0,,,1,0,0,
5289254,Condo in Stockholm · ★4.69 · 1 bedroom · 1 bed · 1 bath,25985813,Hanna,,Norrmalms,59.34482,18.03429,Entire home/apt,1000,6,17,2023-05-22,0.17,1,67,4,
5296050,Loft in Stockholm · ★5.0 · 2 bedrooms · 2 beds · 2 baths,27428901,Eva,,Södermalms,59.31791,18.05317,Entire home/apt,2400,6,8,2019-08-19,0.11,1,0,0,
5348547,Rental unit in Stockholm · ★5.0 · 1 bedroom · 1 bed · 1 bath,23178281,Henrik,,Östermalms,59.3727,18.0539,Entire home/apt,1118,7,5,2022-08-12,0.05,1,0,1,
5362220,Condo in Stockholm · ★4.70 · 1 bedroom · 1.5 baths,27797274,Orhan,,Kungsholmens,59.33519,18.01226,Entire home/apt,850,1,49,2022-04-07,0.52,1,0,0,
5366184,Home in Bromma · ★4.25 · 2 bedrooms · 2 beds · 1.5 baths,3945180,Carin,,Bromma,59.32599,17.94654,Entire home/apt,1107,7,5,2017-08-31,0.05,4,264,0,
5426559,Home in Stockholm · ★4.83 · 5 bedrooms · 5 beds · 3.5 baths,8342524,Jamie,,Hägersten-Liljeholmens,59.30385,17.96736,Entire home/apt,4000,4,7,2018-04-16,0.07,1,0,0,
5442263,Rental unit in Stockholm · ★4.65 · 1 bedroom · 1 bed · 1 bath,17308285,Helena,,Norrmalms,59.3474,18.04071,Entire home/apt,1235,1,18,2020-04-13,0.18,1,334,0,
5496444,Rental unit in Stockholm · ★4.77 · 3 bedrooms · 6 beds · 2 baths,28506733,Jana,,Södermalms,59.31723,18.03132,Entire home/apt,2506,6,13,2022-07-23,0.13,1,280,2,
5545190,Rental unit in Bagarmossen · ★4.83 · 2 bedrooms · 4 beds · 1 bath,28751253,Elena,,Skarpnäcks,59.27611,18.12659,Entire home/apt,450,2,31,2022-04-18,0.42,1,0,0,
5559364,Home in Stockholm · ★4.82 · 1 bedroom · 1 bed · 1 private bath,28820921,Kerstin,,Hägersten-Liljeholmens,59.30024,17.95386,Private room,560,2,149,2023-06-19,1.49,1,315,23,
